name,typ,node,maxcap,heat_rate,mincap,var_om,no_load,st_cost,ramp,minup,mindn
ELMA_NG,ngcc,bus_10228,650.01,10.555336492949998,143.54,3,1950.03,45500.7,650.01,4,4
FERNDALE_NG,ngcc,bus_10228,285.51,10.01581248417,60.370000000000005,3,856.53,19985.7,285.51,4,4
SUMAS_NG,ngcc,bus_10228,125.5,4.99260382346,58.73,3,376.5,8785.0,125.5,4,4
TACOMA_NG,ngcc,bus_10228,496.1,10.1840066050655,166.57999999999998,3,1488.3000000000002,34727.0,496.1,4,4
ANAHEIM_NG,ngcc,bus_28099,270.2,6.783531819676285,72.77000000000001,3,810.5999999999999,18914.0,270.2,4,4
BORONNG_NG,ngcc,bus_28099,48.2,9.805538906825998,9.87,3,144.60000000000002,3374.0,48.2,4,4
BREA_NG,ngcc,bus_28099,37.2,5.640843324693599,8.11,3,111.60000000000001,2604.0,37.2,4,4
COLTON_NG,ngcc,bus_28099,150.1,7.428773731258667,51.04,3,450.29999999999995,10507.0,150.1,4,4
CORONA_NG,ngcc,bus_28099,96.0,6.465689587331334,22.33,3,288.0,6720.0,96.0,4,4
DESERTHOTSPRINGS_NG,ngcc,bus_28099,807.1800000000002,8.649858521847142,218.66,3,2421.5400000000004,56502.60000000001,807.1800000000002,4,4
LAPUENTE_NG,ngcc,bus_28099,500.0,9.6685442785172,152.42,3,1500.0,35000.0,500.0,4,4
LONGBEACH_NG,ngcc,bus_28099,1739.11,8.37455035838509,464.9700000000001,3,5217.33,121737.7,1739.11,4,4
ONTARIO_NG,ngcc,bus_28099,114.6,6.708836369316,36.64,3,343.79999999999995,8022.0,114.6,4,4
RANCHOCUCAMONGA_NG,ngcc,bus_28099,715.8,10.654120827145999,204.17,3,2147.3999999999996,50106.0,715.8,4,4
REDLANDS_NG,ngcc,bus_28099,1036.8,10.361975186277,235.49,3,3110.3999999999996,72576.0,1036.8,4,4
RIVERSIDE_NG,ngcc,bus_28099,236.0,4.845384376529251,88.33,3,708.0,16520.0,236.0,4,4
STANTON_NG,ngcc,bus_28099,49.8,9.813785123099999,10.51,3,149.39999999999998,3486.0,49.8,4,4
TRONA_C,coal,bus_28099,92.49,11.027805373710002,26.66,4,277.46999999999997,6474.299999999999,30.5217,12,12
VICTORVILLE_NG,ngcc,bus_28099,872.0,8.258587756623601,314.97,3,2616.0,61040.0,872.0,4,4
WHITTIER_NG,ngcc,bus_28099,59.88,7.147207674115498,27.450000000000003,3,179.64000000000001,4191.6,59.88,4,4
ANTIOCH_NG_5,ngcc,bus_21647,828.0,10.513673488977,166.97,3,2484.0,57960.0,828.0,4,4
HAYWARD_NG,ngcc,bus_21647,654.99,10.563979985105332,253.0,3,1964.97,45849.3,654.99,4,4
LODI_NG_6,ngcc,bus_21647,185.0,10.416354957098,58.43,3,555.0,12950.0,185.0,4,4
PITTSBURG_NG_7,ngcc,bus_21647,1403.91,7.668705005850663,468.26,3,4211.7300000000005,98273.70000000001,1403.91,4,4
ARLINGTONNG_NG,ngcc,bus_40994,3236.4900000000007,6.967726735757199,962.62,3,9709.470000000001,226554.30000000005,3236.4900000000007,4,4
BOARDMANNG_NG,ngcc,bus_13504,287.0,5.1148364357739995,100.44,3,861.0,20090.0,287.0,4,4
BOARDMANC_C,coal,bus_13504,642.2,11.913805046390001,188.21,4,1926.6000000000001,44954.0,211.92600000000002,12,12
GOLDENDALE_NG,ngcc,bus_13504,284.3,10.22418872892,60.76,3,852.9000000000001,19901.0,284.3,4,4
HERMISTON_NG,ngcc,bus_13504,1310.6,10.42584940934257,566.03,3,3931.7999999999997,91742.0,1310.6,4,4
ARVADA_NG,ngcc,bus_60194,231.6,5.569675199228832,82.55,3,694.8,16212.0,231.6,4,4
AURORA_NG,ngcc,bus_60194,397.8,10.276651094532001,147.60000000000002,3,1193.4,27846.0,397.8,4,4
BOULDER_NG,ngcc,bus_60194,175.2,5.555241162979599,59.37,3,525.5999999999999,12264.0,175.2,4,4
BOULDERC_C,coal,bus_60194,251.0,10.778132799244998,55.58,4,753.0,17570.0,82.83,12,12
BRUSH_NG,ngcc,bus_60194,597.22,6.3750156232099995,156.56000000000003,3,1791.66,41805.4,597.22,4,4
BRUSHC_C,coal,bus_60194,552.3,11.71284949404,78.79,4,1656.8999999999999,38661.0,182.259,12,12
BURLINGTONC_C,coal,bus_60194,129.4,10.023629306095001,47.19,4,388.20000000000005,9058.0,42.702000000000005,12,12
CHEYENNE_NG,ngcc,bus_60194,139.99,9.926423916045,33.480000000000004,3,419.97,9799.300000000001,139.99,4,4
COLORADOSPRINGS_NG,ngcc,bus_60194,59.61,9.965016079515998,18.18,3,178.82999999999998,4172.7,59.61,4,4
COLORADOSPRINGSC_C,coal,bus_60194,257.01,11.00470429923,79.69,4,771.03,17990.7,84.8133,12,12
COMMERCECITY_NG,ngcc,bus_60194,154.2,10.069874843326,29.25,3,462.59999999999997,10794.0,154.2,4,4
DENVER_C,coal,bus_60194,586.3099999999998,10.392519718814002,164.07,4,1758.9299999999994,41041.69999999999,193.48229999999995,12,12
DENVERNG_NG,ngcc,bus_60194,269.01000000000005,7.397936662892,54.48,3,807.0300000000002,18830.700000000004,269.01000000000005,4,4
FORTLUPTON_NG,ngcc,bus_60194,497.69999999999993,9.898861626455748,120.82000000000002,3,1493.1,34838.99999999999,497.69999999999993,4,4
FOUNTAIN_NG,ngcc,bus_60194,768.9900000000001,9.332424140356,166.78999999999996,3,2306.9700000000003,53829.30000000001,768.9900000000001,4,4
FOUNTAINC_C,coal,bus_60194,282.6,12.062188111913333,99.3,4,847.8000000000001,19782.0,93.25800000000001,12,12
FREDERICK_NG,ngcc,bus_60194,394.0,5.112323044362,136.49,3,1182.0,27580.0,394.0,4,4
KEENESBURG_NG,ngcc,bus_60194,685.11,10.521568803212,246.77,3,2055.33,47957.700000000004,685.11,4,4
LAMAR_C,coal,bus_60194,43.5,10.446636232905,17.89,4,130.5,3045.0,14.355,12,12
LIMON_NG,ngcc,bus_60194,154.2,9.698783455557,37.06,3,462.59999999999997,10794.0,154.2,4,4
PLATTEVILLE_NG,ngcc,bus_60194,1185.48,5.7866333601588575,481.17,3,3556.44,82983.6,1185.48,4,4
PUEBLO_NG_8,ngcc,bus_60194,33.33,9.965016079515998,15.58,3,99.99,2333.1,33.33,4,4
WELLINGTON_C,coal,bus_60194,800.4,10.797876398526666,247.36,4,2401.2,56028.0,264.132,12,12
WHEATLAND_C,coal,bus_60194,1710.0,10.825970682106668,414.31,4,5130.0,119700.0,564.3000000000001,12,12
SPARKS_NG,ngcc,bus_30001,1402.5000000000002,6.546377876851556,332.12,3,4207.500000000001,98175.00000000001,1402.5000000000002,4,4
VALMY_C,coal,bus_30001,567.0,10.949354527690002,231.03,4,1701.0,39690.0,187.11,12,12
YERINGTON_NG,ngcc,bus_30001,230.0,10.103883692918998,68.02,3,690.0,16100.0,230.0,4,4
COALINGA_NG,ngcc,bus_26133,38.4,9.760209275458,15.82,3,115.19999999999999,2688.0,38.4,4,4
FELLOWS_NG,ngcc,bus_26133,605.4000000000001,6.993207054013999,111.57999999999998,3,1816.2000000000003,42378.00000000001,605.4000000000001,4,4
FIREBAUGH_NG,ngcc,bus_26133,250.2,9.598693510784999,86.38,3,750.5999999999999,17514.0,250.2,4,4
KINGCITY_NG,ngcc,bus_26133,180.5,10.389274924191335,43.56,3,541.5,12635.0,180.5,4,4
MCKITTRICK_NG,ngcc,bus_26133,1567.9,10.715595283232666,496.58,3,4703.700000000001,109753.0,1567.9,4,4
SANARDO_NG,ngcc,bus_26133,77.1,9.761280120882999,24.53,3,231.29999999999998,5397.0,77.1,4,4
SANJOAQUIN_NG,ngcc,bus_26133,82.59,9.712908234612664,25.26,3,247.77,5781.3,82.59,4,4
TUPMAN_NG,ngcc,bus_26133,46.6,9.469048128432,9.38,3,139.8,3262.0,46.6,4,4
PAGE_C,coal,bus_40787,2409.3,11.73050231651,798.67,4,7227.900000000001,168651.0,795.0690000000001,12,12
SAINTGEORGE_NG,ngcc,bus_40787,80.0,4.313107400770999,20.46,3,240.0,5600.0,80.0,4,4
BAKERSFIELDC_C,coal,bus_25289,38.2,10.920827988650002,16.78,4,114.60000000000001,2674.0,12.606000000000002,12,12
BAKERSFIELDNG_NG,ngcc,bus_25289,449.01,7.959573458634117,137.92,3,1347.03,31430.7,449.01,4,4
BURBANKNG_NG,ngcc,bus_25289,387.6,5.227829262023,96.71,3,1162.8000000000002,27132.0,387.6,4,4
DELANONG_NG,ngcc,bus_25289,48.5,9.80870339995,17.35,3,145.5,3395.0,48.5,4,4
FELLOWS_NG_9,ngcc,bus_25289,273.1,9.328275270877,103.92,3,819.3000000000001,19117.0,273.1,4,4
GLENDALE_NG,ngcc,bus_25289,57.4,9.965016079515998,18.3,3,172.2,4018.0,57.4,4,4
LEBEC_NG,ngcc,bus_25289,779.0,10.284320725857999,285.99,3,2337.0,54530.0,779.0,4,4
LOSANGELES_NG,ngcc,bus_25289,170.79,6.9584799404840005,63.87,3,512.37,11955.3,170.79,4,4
MCKITTRICK_NG_10,ngcc,bus_25289,77.4,9.764895360915,25.79,3,232.20000000000002,5418.0,77.4,4,4
NEWHALL_NG,ngcc,bus_25289,161.10000000000002,6.550005065925999,55.3,3,483.30000000000007,11277.000000000002,161.10000000000002,4,4
NORWALK_NG,ngcc,bus_25289,65.14999999999999,4.904900137106,16.78,3,195.45,4560.499999999999,65.14999999999999,4,4
PASADENA_NG,ngcc,bus_25289,89.3,10.761635147044,34.980000000000004,3,267.9,6251.0,89.3,4,4
SUNVALLEY_NG,ngcc,bus_25289,690.5,7.727650697255499,169.24,3,2071.5,48335.0,690.5,4,4
TAFT_NG,ngcc,bus_25289,56.3,6.464994452096,9.19,3,168.89999999999998,3941.0,56.3,4,4
BATTLEMOUNTAIN_C,coal,bus_74001,242.0,10.62365797587,52.07,4,726.0,16940.0,79.86,12,12
MOUNTAINHOME_NG,ngcc,bus_74001,270.9,5.5576649029353336,79.13,3,812.6999999999999,18963.0,270.9,4,4
DELTA_C,coal,bus_50024,1654.0,11.157314671327502,221.07,4,4962.0,115780.0,545.82,12,12
HUNTINGTON_C,coal,bus_50024,1037.3,11.283026655570003,382.51,4,3111.8999999999996,72611.0,342.309,12,12
BELEN_NG,ngcc,bus_53012,159.5,10.300052570465999,74.28,3,478.5,11165.0,159.5,4,4
EUREKA_NG,ngcc,bus_20026,166.97999999999996,8.064522371220997,56.29,3,500.9399999999999,11688.599999999997,166.97999999999996,4,4
REDDING_NG,ngcc,bus_20026,183.09,6.320636977266667,52.55,3,549.27,12816.300000000001,183.09,4,4
CASTLEDALE_C,coal,bus_50007,1577.19,11.659730329366667,296.35,4,4731.57,110403.3,520.4727,12,12
GRANTSVILLE_NG,ngcc,bus_50007,48.0,10.162910235823999,17.07,3,144.0,3360.0,48.0,4,4
HELPER_C,coal,bus_50007,208.6,10.731676855469999,49.9,4,625.8,14602.0,68.83800000000001,12,12
MAGNA_C,coal,bus_50007,213.8,10.023096424688,41.0,4,641.4000000000001,14966.0,70.554,12,12
MONA_NG,ngcc,bus_50007,648.99,10.553588733769333,208.1,3,1946.97,45429.3,648.99,4,4
OREM_NG,ngcc,bus_50007,1392.48,7.435131980810285,370.22,3,4177.4400000000005,97473.6,1392.48,4,4
PAYSON_NG,ngcc,bus_50007,140.0,8.308037216535,43.07,3,420.0,9800.0,140.0,4,4
SALTLAKECITY_NG,ngcc,bus_50007,259.0,7.2174920525015,74.98,3,777.0,18130.0,259.0,4,4
SUNNYSIDE_C,coal,bus_50007,58.1,10.629477020760001,6.34,4,174.3,4067.0,19.173000000000002,12,12
BLOOMFIELD_NG,ngcc,bus_60000,121.6,7.859504572876499,36.76,3,364.79999999999995,8512.0,121.6,4,4
BLYTHENG_NG,ngcc,bus_40004,591.0,10.468979988342667,205.54,3,1773.0,41370.0,591.0,4,4
ELCENTRO_NG,ngcc,bus_40004,358.30000000000007,9.896912937881334,105.86,3,1074.9,25081.000000000004,358.30000000000007,4,4
YUMA_NG,ngcc,bus_40004,487.6,5.97774470015,142.39,3,1462.8000000000002,34132.0,487.6,4,4
BRAWLEY_NG,ngcc,bus_28667,58.7,6.560185538894666,17.3,3,176.10000000000002,4109.0,58.7,4,4
COACHELLA_NG,ngcc,bus_28667,92.4,9.758188592003,28.25,3,277.20000000000005,6468.0,92.4,4,4
NILAND_NG,ngcc,bus_28667,121.0,4.929581324855,38.57,3,363.0,8470.0,121.0,4,4
NORTHPALMSPRINGS_NG,ngcc,bus_28667,149.7,5.8098458547466665,59.94,3,449.09999999999997,10479.0,149.7,4,4
BOARDMANNG_NG_11,ngcc,bus_13420,266.3,10.185043503276999,78.25,3,798.9000000000001,18641.0,266.3,4,4
HENDERSON_NG,ngcc,bus_30207,127.2,10.211654165679334,31.42,3,381.6,8904.0,127.2,4,4
BOULDERCITNG_NG,ngcc,bus_30220,536.01,10.239560300772,152.18,3,1608.03,37520.7,536.01,4,4
JEAN_NG,ngcc,bus_30220,695.91,7.914305150571999,287.04,3,2087.73,48713.7,695.91,4,4
LASVEGAS_NG,ngcc,bus_30220,1597.62,9.977297024628001,530.66,3,4792.86,111833.4,1597.62,4,4
BOUNTIFUL_NG,ngcc,bus_50316,30.39,6.247309863886,8.9,3,91.17,2127.3,30.39,4,4
GREENRIVER_C,coal,bus_50316,70.98,9.9373609961025,23.54,4,212.94,4968.6,23.4234,12,12
KEMMERER_NG,ngcc,bus_50316,108.0,9.852107697417333,44.7,3,324.0,7560.0,108.0,4,4
SALTLAKECITY_NG_12,ngcc,bus_50316,524.49,7.6712626298628885,143.86,3,1573.47,36714.3,524.49,4,4
VERNAL_C,coal,bus_50316,499.5,11.599407505259999,191.6,4,1498.5,34965.0,164.835,12,12
BURBANK_NG,ngcc,bus_25618,60.5,9.858072289738,9.37,3,181.5,4235.0,60.5,4,4
BURBANKNG_NG_13,ngcc,bus_25618,109.7,9.660221995267,20.04,3,329.1,7679.0,109.7,4,4
GLENDALE_NG_14,ngcc,bus_25618,243.52,9.739485277014571,62.36,3,730.5600000000001,17046.4,243.52,4,4
PASADENA_NG_15,ngcc,bus_25618,164.3,9.646726888951331,44.2,3,492.90000000000003,11501.0,164.3,4,4
KLAMATHFALLS_NG,ngcc,bus_13366,619.1099999999999,5.564366087470858,165.12,3,1857.3299999999997,43337.69999999999,619.1099999999999,4,4
CARLSBAD_NG,ngcc,bus_28549,981.6,10.4655056154436,258.76000000000005,3,2944.8,68712.0,981.6,4,4
CHULAVISTA_NG,ngcc,bus_28549,44.0,9.786539699957999,6.81,3,132.0,3080.0,44.0,4,4
CORONADO_NG,ngcc,bus_28549,65.9,4.5573442984855,12.38,3,197.70000000000002,4613.0,65.9,4,4
ELCAJON_NG,ngcc,bus_28549,116.6,9.761841194267998,30.41,3,349.79999999999995,8162.0,116.6,4,4
ESCONDIDO_NG,ngcc,bus_28549,558.99,10.420435430728,189.19,3,1676.97,39129.3,558.99,4,4
PALA_NG,ngcc,bus_28549,118.0,9.852506688064,50.89,3,354.0,8260.0,118.0,4,4
RANCHOSANTAFE_NG,ngcc,bus_28549,33.0,5.914308969324666,9.31,3,99.0,2310.0,33.0,4,4
SANDIEGO_NG,ngcc,bus_28549,1230.9,9.268241146194352,371.15,3,3692.7000000000003,86163.0,1230.9,4,4
CARLSBAD_NG_16,ngcc,bus_28365,18.0,9.673946252136,5.75,3,54.0,1260.0,18.0,4,4
ESCONDIDO_NG_17,ngcc,bus_28365,160.2,9.769144473883,55.080000000000005,3,480.59999999999997,11214.0,160.2,4,4
CARSON_NG,ngcc,bus_25375,220.21,5.0990284846425,62.36000000000001,3,660.63,15414.7,220.21,4,4
LONGBEACH_NG_18,ngcc,bus_25375,93.0,9.80019664984,34.81,3,279.0,6510.0,93.0,4,4
TORRANCE_NG,ngcc,bus_25375,49.3,3.229291182733333,13.3,3,147.89999999999998,3451.0,49.3,4,4
WILMINGTON_NG,ngcc,bus_25375,175.89999999999998,8.041690115205999,66.63,3,527.6999999999999,12312.999999999998,175.89999999999998,4,4
CARSON_NG_19,ngcc,bus_26100,405.0,7.078483277091667,135.72,3,1215.0,28350.0,405.0,4,4
HUNTINGTONBEACH_NG,ngcc,bus_26100,436.0,5.280465815134,100.93,3,1308.0,30520.0,436.0,4,4
LONGBEACH_NG_20,ngcc,bus_26100,2173.98,9.4145139083058,657.3299999999999,3,6521.9400000000005,152178.6,2173.98,4,4
PLAYADELREY_NG,ngcc,bus_26100,823.1999999999999,10.813249812259333,271.8,3,2469.6,57623.99999999999,823.1999999999999,4,4
REDONDOBEACH_NG,ngcc,bus_26100,1316.4,11.059436053911,454.78,3,3949.2000000000003,92148.0,1316.4,4,4
SUNCITY_NG,ngcc,bus_26100,819.0,5.70690034805,228.42,3,2457.0,57330.0,819.0,4,4
WILMINGTON_NG_21,ngcc,bus_26100,548.11,10.844230987263247,163.17000000000002,3,1644.33,38367.700000000004,548.11,4,4
CASAGRANDE_NG,ngcc,bus_40369,646.11,10.533573931956665,164.05,3,1938.33,45227.700000000004,646.11,4,4
CHANDLER_NG_22,ngcc,bus_40369,789.48,8.885534560841112,248.77,3,2368.44,55263.6,789.48,4,4
COCHISE_C,coal,bus_40369,660.68,11.229112687447143,160.30999999999997,4,1982.04,46247.6,218.02439999999999,12,12
TUCSON_NG,ngcc,bus_40369,201.8,6.494545124419666,49.48,3,605.4000000000001,14126.0,201.8,4,4
TUCSON_C,coal,bus_40369,558.5,10.706735892321667,189.11,4,1675.5,39095.0,184.305,12,12
CHANDLER_NG_23,ngcc,bus_40281,9.2,9.630409718428,3.12,3,27.599999999999998,644.0,9.2,4,4
TEMPE_NG_24,ngcc,bus_40281,310.3,6.969761326164857,120.08,3,930.9000000000001,21721.0,310.3,4,4
LAKEHAVASUCITY_NG,ngcc,bus_40008,218.13,10.562482725726,103.98,3,654.39,15269.1,218.13,4,4
MOHAVEVALLEY_NG,ngcc,bus_40008,708.0,6.953591399075999,278.15,3,2124.0,49560.0,708.0,4,4
COYOTE_NG,ngcc,bus_23377,635.01,10.534811545653334,198.49,3,1905.03,44450.7,635.01,4,4
MOSSLANDING_NG,ngcc,bus_23377,2802.0,9.48459646281575,1120.65,3,8406.0,196140.0,2802.0,4,4
SANJOAQUIN_NG_25,ngcc,bus_23377,432.0,10.071815880407,115.51,3,1296.0,30240.0,432.0,4,4
CRAIG_C,coal,bus_60003,1427.61,11.550246761036666,461.14,4,4282.83,99932.7,471.11129999999997,12,12
FRUITLAND_C,coal,bus_60003,1636.2,11.72246950917,482.75,4,4908.6,114534.0,539.946,12,12
HAYDEN_C,coal,bus_60003,465.4,11.016829497445,95.3,4,1396.1999999999998,32578.0,153.582,12,12
NUCLA_C,coal,bus_60003,113.8,12.398025184547501,28.74,4,341.4,7966.0,37.554,12,12
RIFLE_NG,ngcc,bus_60003,110.6,5.609955167229599,32.99,3,331.79999999999995,7742.0,110.6,4,4
WATERFLOW_C,coal,bus_60003,1848.0,10.766107017257498,380.85,4,5544.0,129360.0,609.84,12,12
DEMING_NG,ngcc,bus_80007,650.01,7.037449819978666,260.7,3,1950.03,45500.7,650.01,4,4
DOUGLAS_C,coal,bus_80007,26.1,10.920827988650002,7.8,4,78.30000000000001,1827.0,8.613000000000001,12,12
ELPASO_NG,ngcc,bus_80007,993.52,8.038014614949399,343.12,3,2980.56,69546.4,993.52,4,4
